store_id,philly,after_tax_dummy,soda_quantity,soda_price,income_rescale,distance_border_outside
219,0,1,4269.593328815036,5.046418714928829,1.2738297,2.8714247
220,0,0,398.6538461538461,8.437468126416206,.5284456,15.657916
220,0,1,304,8.616432548893822,.5284456,15.657916
221,0,0,12853.28231096268,3.537582162078112,1.7926965,7.0553703
221,0,1,11378.74488766988,3.617976079632839,1.7926965,7.0553703
222,0,0,80896.58461321317,2.35848252609587,.86829197,7.9727917
222,0,1,115393.6444342719,2.414372862533976,.86829197,7.9727917
223,1,0,43552.76132693658,4.462028862832365,.8777715,0
223,1,1,25856.43488934835,5.79990590007219,.8777715,0
224,0,0,9245.194996907161,4.231741954339668,.98566562,9.9008942
224,0,1,7718.846667819553,4.367410103776233,.98566562,9.9008942
225,0,0,101579.0263929,2.975428879106543,1.4241408,13.514366
225,0,1,91871.54631050957,3.122974416817952,1.4241408,13.514366
226,0,0,22553.03271179933,5.735410509810138,1.475664,1.4308559
226,0,1,26769.39779374865,5.982715517075525,1.475664,1.4308559
227,0,0,16897.5307833965,5.710034605832054,.9187867,11.315104
227,0,1,14947.01334482829,5.87282654247764,.9187867,11.315104
228,1,0,1030.815383911133,7.073046598870021,.43665448,0
228,1,1,881.0000003691642,8.236507078812968,.43665448,0
229,0,0,5615.174614172715,4.03179850973762,2.5363894,9.4835043
229,0,1,3161.161777920193,4.145225322329336,2.5363894,9.4835043
230,0,0,15618.41461917987,3.581686511626825,1.2595357,13.767097
230,0,1,11985.68711351818,3.674529649700141,1.2595357,13.767097
231,0,0,14387.79924825522,3.30476254338506,.91741061,6.0315752
231,0,1,12034.70133963691,3.319173151503007,.91741061,6.0315752
232,1,0,850.6153846153846,8.344462989614559,.36075139,0
232,1,1,590.7555555555556,9.700481728712719,.36075139,0
233,1,0,8034.793841948876,4.826925811017505,.99343324,0
233,1,1,5006.386665598551,6.45696118765821,.99343324,0
234,1,0,9514.806726015531,4.752150304508037,.2502493,0
234,1,1,12052.31221898397,6.233515612210936,.2502493,0
235,1,0,18023.77310331051,5.904304986121133,.37798664,0
235,1,1,16715.22444123162,7.576576076592836,.37798664,0
236,0,0,96323.44658598534,3.322339341165319,1.05123,16.781559
236,0,1,91326.88568280538,3.390008443441345,1.05123,16.781559
237,1,0,10395.9325005458,4.860285421331914,.76915008,0
237,1,1,8526.268887117174,6.297506228006386,.76915008,0
238,0,0,13575.82885294694,3.44722166378051,1.6152151,14.224077
238,0,1,11865.98978673087,3.462757305366297,1.6152151,14.224077
239,0,0,12388.0480763362,3.971561568986195,.62943614,5.900342
239,0,1,12015.98000827365,3.993398738776644,.62943614,5.900342
240,0,0,16838.00576664851,3.517074163089721,.66077292,9.6960583
240,0,1,14032.20223730935,3.569868987472728,.66077292,9.6960583
241,0,0,11699.42462227895,3.863769587505466,1.2196722,9.354743
241,0,1,10672.88178052902,3.895534711020688,1.2196722,9.354743
242,0,0,323541.7040729523,2.790551214355778,1.0939682,9.4437408
242,0,1,301662.3780466291,2.984171639358263,1.0939682,9.4437408
243,0,0,2129.763461076296,4.779519581737427,.64732027,24.107012
243,0,1,2162.65999967787,4.945898401224985,.64732027,24.107012
244,1,0,24385.82808736654,4.230490896394118,.51434672,0
244,1,1,17496.50222922431,5.633576473746183,.51434672,0
245,1,0,10874.6403898826,5.996551618409844,.50865018,0
245,1,1,8013.097779337565,7.604683501935668,.50865018,0
246,1,0,20961.03268230879,4.760989671438717,.53481466,0
246,1,1,12857.40221972995,6.713611704131795,.53481466,0
247,0,0,15932.06308065928,5.65226774625122,.95646852,5.3431177
247,0,1,14936.79956741333,5.869232817646116,.95646852,5.3431177
248,0,0,1523.949999149029,5.136561277967233,.66124457,6.2206588
248,0,1,1305.595552910699,5.28110225101312,.66124457,6.2206588
249,1,0,6432.996149356549,5.323169180442794,.44825295,0
249,1,1,5526.03555577596,6.861429285092486,.44825295,0
250,1,0,283939.616445358,2.775726018672755,.38720441,0
250,1,1,101347.6557767232,4.823074876780932,.38720441,0
251,0,0,6756.611538300147,4.161527108150319,1.2120143,4.7306023
251,0,1,6992.80444378323,4.354528853545586,1.2120143,4.7306023
252,1,0,11334.34616422653,3.892690900731115,.3394255,0
252,1,1,6829.855552842882,5.281967379421824,.3394255,0
253,0,0,19493.6730739887,3.482330581459862,.45393705,5.8809996
253,0,1,16756.83912684123,3.649578173233992,.45393705,5.8809996
254,1,0,8403.453267124984,4.14409046428493,.36004129,0
254,1,1,5538.01066585117,5.547071194807843,.36004129,0
255,1,0,9803.195769126598,5.332102515143701,.12388647,0
255,1,1,8516.518656624688,6.832508676499129,.12388647,0
256,1,0,8243.069621562958,4.520777412403661,.57862276,0
256,1,1,5667.902219094171,6.06437676532401,.57862276,0
257,0,0,14544.41346051143,5.410074021156806,.99729836,4.0756717
257,0,1,12276.31778136359,5.821297006309033,.99729836,4.0756717
258,0,0,11910.96191725364,3.987490493499746,1.1320047,4.6766119
258,0,1,10906.16889559428,4.045002263494664,1.1320047,4.6766119
259,0,0,1802.898076534271,5.692533166076128,1.6938145,5.8759665
259,0,1,1674.67333056132,5.893190298643377,1.6938145,5.8759665
260,0,0,10303.72769795931,3.772508515403248,1.8135471,12.604919
260,0,1,5600.456888326009,4.037777147483495,1.8135471,12.604919
261,1,0,21475.46539739462,7.399478981199746,.87427831,0
261,1,1,18240.09777878655,9.075321548970209,.87427831,0
262,0,0,9706.875011113974,5.551933731382283,.90912366,9.0519714
262,0,1,9075.884459092882,5.736306089017954,.90912366,9.0519714
263,1,0,25695.30903416414,4.737773145172889,.82892674,0
263,1,1,25417.96824073792,6.110162519653224,.82892674,0
264,0,0,9971.97384936993,4.064961490830263,.44977954,6.2567616
264,0,1,9048.841765085856,4.213843884112107,.44977954,6.2567616
265,1,0,36655.98597390835,4.126080253513535,.15883107,0
265,1,1,26216.02063827515,5.555552428990551,.15883107,0
266,0,0,12935.36922766612,3.336802951606492,.81326783,8.8528137
266,0,1,10691.97111532423,3.405593810851375,.81326783,8.8528137
267,0,0,6913.032496415652,3.317289816466375,.35214022,.69921011
267,0,1,7398.906431494819,3.329558204342094,.35214022,.69921011
268,1,0,14433.77731136175,4.248939180639214,.028830858,0
268,1,1,15024.14201405843,5.70172873063097,.028830858,0
269,0,0,23168.75193636234,5.433737944193686,.81147897,3.8416419
269,0,1,22279.77780634562,5.560729929328793,.81147897,3.8416419
270,1,0,281686.2244540361,2.931324473145651,.42106426,0
270,1,1,92627.08628366259,4.496297808881435,.42106426,0
271,0,0,12469.68847047366,5.451401248090685,.95309949,2.447336
271,0,1,11871.18889410231,5.567485775032806,.95309949,2.447336
272,1,0,2878.630770243131,6.069228553141539,.36860827,0
272,1,1,2595.951114908854,7.421567813288938,.36860827,0
273,0,0,8563.734619213985,4.395658732929196,.8198396,3.98175
273,0,1,8387.260002983941,4.549293486691184,.8198396,3.98175
274,1,0,10225.64615781491,6.625989604472684,.18023251,0
274,1,1,8756.286670811971,8.36106366964264,.18023251,0
275,0,0,8591.810576255504,3.536213913502602,.77429897,1.4592569
275,0,1,8446.86333012051,3.731897856036408,.77429897,1.4592569
276,1,0,8389.092315086951,3.83264885054758,.18023251,0
276,1,1,7104.177113850911,5.220517815028628,.18023251,0
277,0,0,4045.821148982415,3.934640524371599,1.6005771,14.660051
277,0,1,3326.044443808662,4.091875616419647,1.6005771,14.660051
278,0,0,320863.8714331847,2.962027667759685,1.0484674,2.4708822
278,0,1,496781.6445934296,3.111601328036179,1.0484674,2.4708822
279,0,0,19318.97576376108,3.888827865638842,1.0462967,9.3542795
279,0,1,17381.56867192586,3.991540455673304,1.0462967,9.3542795
280,1,0,16937.85962820053,6.155482189246238,.22130361,0
280,1,1,15366.83334125943,7.553943784369363,.22130361,0
281,0,0,3155.91923222175,4.939466511830688,1.7517346,10.48906
281,0,1,2939.457779947917,5.144495979365376,1.7517346,10.48906
282,1,0,153640.9034010814,3.002843311025152,.68611574,0
282,1,1,47635.25999599033,4.601019652782836,.68611574,0
283,0,0,315069.0196866256,2.868919354672051,1.1445596,6.5764394
283,0,1,282061.8205230289,3.053490005890166,1.1445596,6.5764394
284,0,0,9816.836913365583,3.376732074745143,.5228284,2.7270811
284,0,1,7876.8740011851,3.53727853309182,.5228284,2.7270811
285,0,0,2432.127695156978,3.594885063715852,1.0192056,4.3681941
285,0,1,2186.781336296929,3.722369825177723,1.0192056,4.3681941
286,0,0,13185.88729726351,3.458108282907723,.50968021,.27696055
286,0,1,31933.31870125665,3.543613951756722,.50968021,.27696055
287,0,0,557587.0346433566,2.892412217133544,.81652033,16.733494
287,0,1,547090.523964225,3.131228370143799,.81652033,16.733494
288,0,0,7666.169239337628,3.758832151482168,.10610508,24.794651
288,0,1,5612.733339267307,3.920326163205836,.10610508,24.794651
289,0,0,34482.52286419502,3.328722491643231,.5371992,7.214304
289,0,1,30909.35734937456,3.409414706120474,.5371992,7.214304
290,1,0,5404.430766289051,5.855733098856245,.031353824,0
290,1,1,3547.231111314562,7.433173291536514,.031353824,0
291,0,0,16026.60193256231,5.321076871791425,.6094377,1.6348108
291,0,1,11246.71111386617,5.41152813643631,.6094377,1.6348108
292,0,0,14886.12883417423,4.863944633989236,.6094377,1.6348108
292,0,1,16088.76444825066,4.874910726894935,.6094377,1.6348108
293,0,0,447808.899906892,2.829217743853895,1.05123,16.781559
293,0,1,407577.3000008477,3.01421091799081,1.05123,16.781559
294,0,0,11545.39056308453,2.868588133500173,2.1631234,5.1490088
294,0,1,15499.72622561985,2.934210446104407,2.1631234,5.1490088
295,0,0,10449.80962753296,5.440595996691487,.52829897,3.952631
295,0,1,9894.477785491943,5.507349733056293,.52829897,3.952631
296,0,0,30393.65077257156,3.552522557948788,.43319002,.42568031
296,0,1,47841.96955536737,3.715142875837369,.43319002,.42568031
297,0,0,387364.569558327,2.765378831149204,1.0399793,17.314013
297,0,1,355477.0520097097,2.947401306737447,1.0399793,17.314013
298,0,0,12289.80384316811,3.76033198103757,1.2687688,9.5859623
298,0,1,10541.0111114502,3.949518574639741,1.2687688,9.5859623
299,1,0,9254.30921778312,4.839129308346086,.33871958,0
299,1,1,7775.49667078654,6.348441583986601,.33871958,0
300,0,0,16701.31923481134,4.830808352840204,.40028426,.87347472
300,0,1,15041.82666007148,4.896919947055479,.40028426,.87347472
301,0,0,25687.95115360847,2.851338648680562,.60354871,16.600834
301,0,1,33520.25622766283,2.96699058295538,.60354871,16.600834
302,0,0,8681.030759591322,3.511155657228441,1.3469008,.97351909
302,0,1,11052.32000071208,3.528008279307849,1.3469008,.97351909
303,0,0,16601.93653976,5.829465368296951,.83454478,5.6193695
303,0,1,13016.4155503167,6.019596933759749,.83454478,5.6193695
304,0,0,21679.02310705185,5.331242654275579,.45535567,5.8798079
304,0,1,20765.94224658542,5.630128712124295,.45535567,5.8798079
305,0,0,321223.0549723185,2.645760762533218,.81295574,11.335317
305,0,1,307956.4453656515,2.826082509710816,.81295574,11.335317
306,1,0,18889.69807503774,6.804862380206871,.67121488,0
306,1,1,17334.9155611674,8.520069887903002,.67121488,0
307,0,0,5186.744235405555,4.17353945501292,.99401432,12.418929
307,0,1,5095.072445551555,4.350490794248051,.99401432,12.418929
308,1,0,18992.88077288408,4.001192802402119,.43752018,0
308,1,1,17341.75112338596,5.44880747936873,.43752018,0
309,0,0,7802.77652997237,4.150698396744422,.87435424,5.7672629
309,0,1,7101.396002282037,4.326443356691096,.87435424,5.7672629
310,0,0,4759.279615402222,3.764027829926747,.60358775,2.8001432
310,0,1,5254.828885650635,3.925592889512579,.60358775,2.8001432
311,0,0,21633.5750142611,5.577273222152144,.73726523,10.573439
311,0,1,21982.42890307109,5.565751801493267,.73726523,10.573439
312,0,0,13266.83865976334,3.725971442190572,.10488594,8.3482533
312,0,1,8867.131550047132,3.946633021243744,.10488594,8.3482533
313,0,0,13641.09039508379,5.400283056436679,.71759081,5.2512431
313,0,1,10104.78000458611,5.529315710543758,.71759081,5.2512431
314,1,0,3873.030777234298,5.350349631232138,.38175103,0
314,1,1,2421.557776175605,6.727758941175933,.38175103,0
315,1,0,18985.31501439901,3.562119228219112,.56727564,0
315,1,1,7134.183551406861,5.221986764508215,.56727564,0
316,1,0,5491.534612875718,4.405592431762041,.26792985,0
316,1,1,4612.92666782803,5.839879128105046,.26792985,0
317,0,0,633763.8246374864,2.904767344208757,.73604584,7.7677202
317,0,1,607945.4729316288,3.145712690570832,.73604584,7.7677202
318,0,0,8339.290390418126,6.21853950426269,.98143357,4.8044567
318,0,1,6900.126667785645,6.46714123967621,.98143357,4.8044567
319,0,0,29460.21734604469,5.261327590694866,.61502367,3.8769999
319,0,1,30424.89778921339,5.479809712716896,.61502367,3.8769999
320,0,0,9416.964624478267,3.884533667739911,.97290313,6.8241429
320,0,1,7399.708448452419,4.076941499652134,.97290313,6.8241429
321,1,0,276985.0686057898,2.8697138572405,.57139182,0
321,1,1,82553.82649688721,4.992401500129038,.57139182,0
322,0,0,3744.373080950517,3.89133744679678,1.1107941,13.801443
322,0,1,3265.497780566745,4.082310768382417,1.1107941,13.801443
323,0,0,11251.55923681993,3.484010520265796,.46472403,.8816064
323,0,1,14225.92066086663,3.645750062892006,.46472403,.8816064
324,0,0,18269.65001788506,5.717226058996927,1.4504722,.98557615
324,0,1,23198.73556501601,5.765948163966338,1.4504722,.98557615
325,0,0,14416.99231052399,5.278579527189811,.9187867,11.315104
325,0,1,12948.1044529385,5.521478795881072,.9187867,11.315104
326,0,0,788.321153310629,4.642261868486037,.60128033,21.499268
326,0,1,601.7600000169542,4.944844207498762,.60128033,21.499268
327,1,0,5456.935572550847,5.049255308301117,.43293625,0
327,1,1,4779.611109288534,6.566244376719826,.43293625,0
328,0,0,14595.47077512741,3.156550136358979,.72703725,2.8510945
328,0,1,13760.40866686503,3.337477874217762,.72703725,2.8510945
329,1,0,2062.026923179626,6.917859329842031,.90342426,0
329,1,1,1893.560000016954,8.281446517341667,.90342426,0
330,0,0,14417.2530804414,3.501424207889403,.73604584,7.748735
330,0,1,11890.65823646121,3.699486596261461,.73604584,7.748735
331,0,0,7681.840003893925,4.315184487423931,1.0321156,12.508762
331,0,1,6076.825778113471,4.420133153763082,1.0321156,12.508762
332,0,0,10830.9184734913,3.276973536175389,1.0759542,5.0305452
332,0,1,10591.21332490709,3.442415507944922,1.0759542,5.0305452
333,1,0,3127.667695412269,3.646242638333486,.37975433,0
333,1,1,1748.768886905246,5.183663342339504,.37975433,0
334,0,0,14212.42770015276,3.399876869928378,.67193288,3.1937218
334,0,1,10151.91646241082,3.430738721974194,.67193288,3.1937218
335,0,0,12789.84039438688,3.534185165485654,.87465465,3.1834283
335,0,1,10795.28089358012,3.579768253159192,.87465465,3.1834283
336,0,0,7325.596932851351,4.024718367637923,.81295574,11.27386
336,0,1,5589.195553800795,4.198380588243405,.81295574,11.27386
337,0,0,14351.76249753512,3.724302844932446,.61859518,11.368234
337,0,1,11490.95710801019,3.849280408811238,.61859518,11.368234
338,0,0,1997.134614064143,5.730255441740155,1.3584936,5.2873974
338,0,1,1796.253329806858,6.085086514718003,1.3584936,5.2873974
339,0,0,22425.04117925351,3.478813623669199,.69199651,1.4908303
339,0,1,15243.99399320814,3.629213097598404,.69199651,1.4908303
340,0,0,160047.8261373593,3.071731942325222,.85867572,14.130458
340,0,1,169635.7228501214,3.274946239168963,.85867572,14.130458
341,0,0,4866.935571450454,3.629954170328207,1.5070746,4.6218214
341,0,1,4453.2659995185,3.793216274965218,1.5070746,4.6218214
342,0,0,16533.23614945779,3.52485516642292,1.138258,13.812972
342,0,1,14547.97112414042,3.51121182296839,1.138258,13.812972
343,0,0,5511.371729080493,4.92089331909441,1.0303215,8.1205196
343,0,1,4832.550887044271,4.939358901936147,1.0303215,8.1205196
344,0,0,9144.526535987854,4.016518418462231,.68097359,8.0686445
344,0,1,8906.714664204916,4.183337531590627,.68097359,8.0686445
345,1,0,71856.5888196505,3.567712373968859,.57139182,0
345,1,1,25132.5851603614,5.319281970176639,.57139182,0
346,1,0,19777.45385386394,6.395534888465101,.80041134,0
346,1,1,17603.33333151076,7.601317560817632,.80041134,0
347,1,0,29231.55770503558,6.326391558127048,.21981357,0
347,1,1,23719.99776619805,8.545731626823544,.21981357,0
348,0,0,9106.801914251768,3.309089497045184,.63641489,7.141674
348,0,1,8616.566666115656,3.456715971272853,.63641489,7.141674
349,0,0,9628.279227660252,3.357549010453603,.64732027,24.820091
349,0,1,9060.292447238498,3.537132203516861,.64732027,24.820091
350,1,0,383409.4964508644,2.84728410984882,.39253539,0
350,1,1,151490.2745938195,4.923487078613834,.39253539,0
351,0,0,1592.326925644508,4.52568739065184,.23899555,2.4259655
351,0,1,1424.70666402181,4.709980248577065,.23899555,2.4259655
352,1,0,14184.9169245133,5.18107248033182,.095087826,0
352,1,1,37410.25866101583,5.875134315983289,.095087826,0
353,0,0,5777.967302982624,3.628418043506547,.74112421,11.651034
353,0,1,5045.628887812297,3.77450523653792,.74112421,11.651034
354,0,0,9144.102116438058,4.967237155275563,1.5093298,6.8335505
354,0,1,8795.356883070204,5.112999913862182,1.5093298,6.8335505
355,1,0,17807.05884515322,4.362436152976723,.39342558,0
355,1,1,41166.61446524726,5.089060818052126,.39342558,0
356,0,0,2184.880769142738,5.78970539326278,.046697296,2.1271193
356,0,1,1872.413331943088,6.003845743172699,.046697296,2.1271193
357,0,0,285854.3106535765,2.886103234844855,.97358203,3.0638893
357,0,1,333195.5320331997,3.06461460535324,.97358203,3.0638893
358,0,0,15710.47694151218,5.508386481427946,2.1631234,5.1490088
358,0,1,14126.36001014709,5.661859071565171,2.1631234,5.1490088
359,1,0,8147.561920679533,4.642148474249272,.37822273,0
359,1,1,6844.062664837307,6.010909874323342,.37822273,0
360,0,0,955.7038444372324,4.781831003582249,1.2445757,2.8142567
360,0,1,918.0533312479655,4.963230851954884,1.2445757,2.8142567
361,0,0,150791.5581207092,3.154243640921777,1.6751165,6.6813269
361,0,1,135775.4424831814,3.280478274801539,1.6751165,6.6813269
362,0,0,10331.96827591382,3.852985818583805,.36579522,1.0279667
362,0,1,14389.05978499518,3.852350723660654,.36579522,1.0279667
363,0,0,3463.148084053626,3.861236073399106,1.4395958,13.785601
363,0,1,3497.266667429606,4.055974430673652,1.4395958,13.785601
364,1,0,10727.12732898272,3.384294470055745,.3871319,0
364,1,1,15651.91979259915,4.921837240623104,.3871319,0
365,1,0,4302.802503585815,3.853334406068405,.15533884,0
365,1,1,3001.094442409939,5.22411793164081,.15533884,0
366,1,0,32299.77942991257,5.437317591769477,.86783397,0
366,1,1,27237.43310496012,7.005446751457121,.86783397,0
367,1,0,197143.5366417445,3.026674382974027,.53095549,0
367,1,1,81159.82487843832,4.591947973628218,.53095549,0
368,0,0,22922.68271713991,4.689001194004399,.76641297,1.8532532
368,0,1,17939.80668856303,4.940702882885105,.76641297,1.8532532
369,0,0,4806.269998036898,3.995094827376306,1.6938145,5.8736353
369,0,1,3288.684445783827,4.102138160996967,1.6938145,5.8736353
370,1,0,14894.74750207021,3.645629086854079,.51599717,0
370,1,1,11904.39177174038,4.885154605160157,.51599717,0
371,0,0,250176.6808678187,2.773510477514684,.79744989,6.0970955
371,0,1,253426.671402306,2.984033263496692,.79744989,6.0970955
372,0,0,2946.025004276863,4.561429745710204,.8765915,11.327606
372,0,1,2238.022222264608,4.813650789856911,.8765915,11.327606
373,0,0,160573.8987581363,3.411591399781173,.69477814,4.0276628
373,0,1,180585.3027276781,3.522923985527207,.69477814,4.0276628
374,1,0,10073.97422988598,5.249181328323455,.13616964,0
374,1,1,9540.961109670003,6.798968955750267,.13616964,0
375,0,0,9554.280778261331,5.473240599663068,1.6140959,6.1326838
375,0,1,7299.333338038126,5.774257974243826,1.6140959,6.1326838
376,0,0,103710.045278861,3.167490333359008,1.0496622,3.7137234
376,0,1,147883.8931207445,3.275098143468818,1.0496622,3.7137234
377,1,0,22332.70845387532,3.59284100901837,.38644087,0
377,1,1,13484.16444176568,5.01069764016429,.38644087,0
378,0,0,13574.98731983625,2.668175461711004,.78587979,5.3453927
378,0,1,18396.47199796041,2.754981662301967,.78587979,5.3453927
379,0,0,6783.01538668229,5.259836655145941,1.3216949,9.8779869
379,0,1,7045.964452955458,5.261212210026052,1.3216949,9.8779869
380,1,0,8832.717492360334,3.750895104317281,.48013529,0
380,1,1,8551.77131890191,5.265311248890228,.48013529,0
381,0,0,9028.245381355286,3.446072138129519,.93773693,13.377312
381,0,1,7535.262223052979,3.46972281301601,.93773693,13.377312
382,1,0,5190.714427434481,3.922745479234996,.61651009,0
382,1,1,3580.983554077148,5.44776281139089,.61651009,0
383,0,0,24895.12693555538,4.793012671450224,.77092516,6.5227089
383,0,1,26544.70669153002,4.978009474412021,.77092516,6.5227089
384,1,0,4730.757300853729,3.792544931979277,.17968467,0
384,1,1,4614.518228107028,5.20126448749668,.17968467,0
385,1,0,17054.02502026925,5.338870977481397,.39336526,0
385,1,1,9558.819998847113,6.786530932618512,.39336526,0
386,1,0,9330.942103532645,3.541118758139559,.24655895,0
386,1,1,7130.8764439053,5.029086751573615,.24655895,0
387,0,0,142748.0780100731,3.111202810008903,1.3216949,9.67943
387,0,1,146906.3378459506,3.239792348638487,1.3216949,9.67943
388,1,0,4319.483651014475,4.557137540434129,.27258149,0
388,1,1,4367.562222332424,6.0106008598374,.27258149,0
389,1,0,4997.936337544368,3.424037224935511,.30139363,0
389,1,1,4848.129325654771,4.888873149537378,.30139363,0
390,1,0,8684.849246135125,3.537709342118783,.1461577,0
390,1,1,24339.2251282586,4.250480297538969,.1461577,0
391,1,0,7363.456346841959,4.040312873481105,.35476327,0
391,1,1,5443.134213638305,5.468698319958316,.35476327,0
392,0,0,19601.31923532486,3.055767194157502,.089581296,1.6127204
392,0,1,28990.4202237871,3.206153927194989,.089581296,1.6127204
393,0,0,13362.29421641276,3.933113090613356,.7633512,8.4625874
393,0,1,11685.31110950046,4.124305667065912,.7633512,8.4625874
394,1,0,13297.09884130038,4.145033960463479,.83548409,0
394,1,1,6712.444442155626,5.773819271720195,.83548409,0
395,0,0,17430.71539680774,5.219160381301593,.70842624,6.2142167
395,0,1,14463.21111526489,5.703201743743072,.70842624,6.2142167
396,1,0,13308.50770814602,5.844636290907287,.34816,0
396,1,1,11820.10667084588,7.76491566170007,.34816,0
397,0,0,239283.9960383635,2.795447574804712,1.3355851,23.560919
397,0,1,223146.6186715868,2.976983481523348,1.3355851,23.560919
398,0,0,11222.59769762479,3.613899552818531,1.0950828,1.9464025
398,0,1,6802.20444217258,3.720009767615961,1.0950828,1.9464025
399,0,0,14246.49654604838,4.338301465613768,1.0329801,4.5265532
399,0,1,13834.04666383531,4.345963440442251,1.0329801,4.5265532
400,0,0,362713.8092026711,2.703030586729045,.76432925,7.7851181
400,0,1,376593.9211358812,2.888739743679374,.76432925,7.7851181
401,1,0,7543.946727716006,5.903314782252822,.78033799,0
401,1,1,6414.017108281453,7.203876064916969,.78033799,0
402,1,0,3004.135388961205,4.2399260195402,.07439483,0
402,1,1,2713.151552793715,5.596141240994135,.07439483,0
403,1,0,14397.9607695066,3.265417782858444,.3884508,0
403,1,1,5866.378667195638,4.954139314519125,.3884508,0
404,1,0,5980.784621165349,3.761716000413379,.5774743,0
404,1,1,3481.862225680881,5.362818328912059,.5774743,0
405,0,0,8565.20769405365,6.454365954662745,1.0111179,7.1751375
405,0,1,8281.251117791069,6.52087924633589,1.0111179,7.1751375
406,0,0,362731.0248140189,2.836372539367473,.66371685,21.559235
406,0,1,341556.2250601875,3.034322060996459,.66371685,21.559235
407,1,0,13324.46806386801,4.037247920856596,.82039255,0
407,1,1,6498.133334732056,5.54694034335779,.82039255,0
408,0,0,19358.15769976836,5.264084226630914,1.4351386,1.3721534
408,0,1,28277.47689433628,5.286046566876272,1.4351386,1.3721534
409,0,0,10277.77115605428,5.614842913220995,1.0135114,9.6044683
409,0,1,9785.342225138347,5.893159013469186,1.0135114,9.6044683
410,0,0,9970.944230886606,3.458623485630736,.28128937,.56662107
410,0,1,8793.126212734645,3.648065275936905,.28128937,.56662107
411,0,0,324071.0836394383,2.838957482233617,.71334684,2.687299
411,0,1,334793.7784916666,3.024397398036025,.71334684,2.687299
412,1,0,12444.84114162738,4.130878578602838,.34004408,0
412,1,1,13500.73820699056,5.623413921772023,.34004408,0
413,0,0,17783.50578425481,5.410659582640689,.95646852,5.3431177
413,0,1,16634.54667197333,5.619208143527309,.95646852,5.3431177
414,0,0,128434.6148551794,3.0834042769409,.90308571,1.9958265
414,0,1,299209.8085909525,3.213954860929193,.90308571,1.9958265
415,0,0,35535.92115449905,4.605010858575742,.88336647,7.4901505
415,0,1,32357.34888479445,4.819232818774051,.88336647,7.4901505
416,0,0,3179.334616440993,4.149776140729395,.99527204,5.4559488
416,0,1,2581.30799776713,4.38138127633267,.99527204,5.4559488
417,0,0,538822.0767609889,2.881933465484158,.39568904,4.9284983
417,0,1,506970.8184389326,3.094548734315969,.39568904,4.9284983
418,0,0,12815.82923346299,3.456470440276182,1.2785969,13.648876
418,0,1,9289.736886384751,3.638751669993831,1.2785969,13.648876
419,1,0,16449.97788630999,4.159404017335664,.39687589,0
419,1,1,13795.65421638489,5.66347037686242,.39687589,0
420,0,0,15950.66922572943,3.994753214261996,.57509118,2.0158896
420,0,1,14888.66400616964,4.036257579922676,.57509118,2.0158896
421,1,0,10849.31695281542,3.834490171033115,.39222062,0
421,1,1,7437.505779774984,5.294565136819276,.39222062,0
422,0,0,40392.24429908166,4.983391857858246,1.749266,10.530785
422,0,1,35912.96889339023,5.140632695632262,1.749266,10.530785
423,0,0,8613.271156127636,4.667690598907379,.86601222,3.1137357
423,0,1,9467.282229868571,4.711126835520068,.86601222,3.1137357
424,0,0,6226.496152657729,3.849223038603668,.54331774,4.6175618
424,0,1,4938.446665064494,4.021371186648806,.54331774,4.6175618
425,0,0,26527.42313025548,4.866588714532554,.77168787,2.33971
425,0,1,22014.74223946465,5.099715564979447,.77168787,2.33971
426,0,0,379385.3977136245,2.715439608839985,.46062836,.96493787
426,0,1,839077.9299784766,2.854467672262561,.46062836,.96493787
427,0,0,13135.63539486665,3.38727697226792,.54982555,3.2705348
427,0,1,10407.383344841,3.394249524900483,.54982555,3.2705348
428,0,0,9647.583479037652,3.014982250501187,1.0135114,9.6044683
428,0,1,8739.761785040961,3.155766889908247,1.0135114,9.6044683
429,1,0,7497.297691932092,4.291351394674096,.31059349,0
429,1,1,4851.092440160116,5.743374957484452,.31059349,0
430,0,0,492029.6355154698,2.95479106093486,1.3935062,10.644526
430,0,1,480234.2909782833,3.201811618014472,1.3935062,10.644526
431,0,0,9765.282696283781,5.496628455763969,1.3273246,9.7864513
431,0,1,8851.042224926419,5.668444751016795,1.3273246,9.7864513
432,0,0,305.3846153846154,8.716896180923168,1.0202842,11.442347
432,0,1,224.8888888888889,8.806125797165764,1.0202842,11.442347
433,0,0,669278.4594119879,2.954216996058396,1.4562411,12.117137
433,0,1,641440.0558063507,3.18268973832148,1.4562411,12.117137
434,1,0,8467.375581594613,4.106832975342583,.25212249,0
434,1,1,7332.947768529256,5.527648650647865,.25212249,0
435,0,0,17093.89806714425,3.939832507937143,.34457627,15.878221
435,0,1,13556.7600060357,4.117944422950192,.34457627,15.878221
436,0,0,28517.40270354197,3.678106368120867,.81342429,4.969727
436,0,1,22520.79332383474,3.779288519970659,.81342429,4.969727
437,0,0,8751.249998349409,3.676065486569244,.44534013,7.4263716
437,0,1,7973.130656433105,3.85990474363789,.44534013,7.4263716
438,0,0,23833.05268482061,4.01299466450627,.46900499,.24797662
438,0,1,33311.29956410726,4.020958877282424,.46900499,.24797662
439,1,0,14674.01539791547,5.036604619513337,.49319944,0
439,1,1,13034.30221070184,6.886446626649962,.49319944,0
