store_id,week,store_size,summer_dummy,price,sales
17,20,44.400002,0,2.5,6307
17,21,44.400002,0,1.5,6403
17,22,44.400002,1,3.5,6926
17,23,44.400002,1,3,6977
17,24,44.400002,1,3,6737
17,25,44.400002,1,3.5,6870
17,26,44.400002,1,3.5,7033
17,27,44.400002,1,2.5,6917
17,28,44.400002,1,3,6828
17,29,44.400002,1,3,7277
17,30,44.400002,1,2.5,7063
17,31,44.400002,1,3.5,6259
17,32,44.400002,1,3,6921
17,33,44.400002,1,2.5,6723
17,34,44.400002,1,3,6824
17,35,44.400002,0,2,6310
17,36,44.400002,0,1.5,6859
17,37,44.400002,0,2.5,7082
17,38,44.400002,0,2.5,6217
17,39,44.400002,0,1.5,6510
17,40,44.400002,0,2,7071
17,41,44.400002,0,1.5,6189
17,42,44.400002,0,2.5,6660
17,43,44.400002,0,2,7045
17,44,44.400002,0,2,6489
17,45,44.400002,0,2,7214
17,46,44.400002,0,1.5,6337
17,47,44.400002,0,3,6522
17,48,44.400002,0,2.5,6853
17,49,44.400002,0,2,6812
17,50,44.400002,0,3,6806
17,51,44.400002,0,3,6586
17,52,44.400002,0,2.5,6430
18,1,43.599998,0,3,6141
18,2,43.599998,0,2.5,6089
18,3,43.599998,0,2,6588
18,4,43.599998,0,2,6849
18,5,43.599998,0,1.5,6761
18,6,43.599998,0,1.5,6690
18,7,43.599998,0,2,6468
18,8,43.599998,0,1.5,6261
18,9,43.599998,0,2.5,6562
18,10,43.599998,0,2.5,5740
18,11,43.599998,0,3,7174
18,12,43.599998,0,3,6247
18,13,43.599998,0,1.5,6823
18,14,43.599998,0,3,6409
18,15,43.599998,0,2.5,6601
18,16,43.599998,0,1.5,6279
18,17,43.599998,0,1.5,6337
18,18,43.599998,0,2,6758
18,19,43.599998,0,2.5,6730
18,20,43.599998,0,3,6510
18,21,43.599998,0,1.5,6443
18,22,43.599998,1,3,6378
18,23,43.599998,1,2,6945
18,24,43.599998,1,3.5,6575
18,25,43.599998,1,3,7207
18,26,43.599998,1,2.5,7225
18,27,43.599998,1,3.5,6389
18,28,43.599998,1,3.5,6743
18,29,43.599998,1,3,6589
18,30,43.599998,1,3,7279
18,31,43.599998,1,2.5,7198
18,32,43.599998,1,3.5,6684
18,33,43.599998,1,3.5,6329
18,34,43.599998,1,2,7041
18,35,43.599998,0,2.5,6300
18,36,43.599998,0,2.5,6516
18,37,43.599998,0,2.5,6389
18,38,43.599998,0,2.5,6071
18,39,43.599998,0,2,6627
18,40,43.599998,0,3,6353
18,41,43.599998,0,2.5,6058
18,42,43.599998,0,1.5,6785
18,43,43.599998,0,1.5,6491
18,44,43.599998,0,2,6898
18,45,43.599998,0,2.5,6957
18,46,43.599998,0,2.5,6419
18,47,43.599998,0,2,6493
18,48,43.599998,0,1.5,5984
18,49,43.599998,0,2,6516
18,50,43.599998,0,2,6378
18,51,43.599998,0,2.5,6377
18,52,43.599998,0,3,6650
19,1,46.599998,0,1,6827
19,2,46.599998,0,2.5,6591
19,3,46.599998,0,2,6776
19,4,46.599998,0,1.5,7281
19,5,46.599998,0,2.5,6873
19,6,46.599998,0,2,7429
19,7,46.599998,0,1,6986
19,8,46.599998,0,2,6715
19,9,46.599998,0,1.5,6625
19,10,46.599998,0,1.5,7549
19,11,46.599998,0,1.5,7243
19,12,46.599998,0,1.5,6783
19,13,46.599998,0,2.5,6233
19,14,46.599998,0,1.5,6758
19,15,46.599998,0,2,7100
19,16,46.599998,0,2.5,6826
19,17,46.599998,0,2,7190
19,18,46.599998,0,1.5,6426
19,19,46.599998,0,2.5,6732
19,20,46.599998,0,1,7106
19,21,46.599998,0,2.5,7384
19,22,46.599998,1,1.5,7421
19,23,46.599998,1,2.5,6723
19,24,46.599998,1,3,6580
19,25,46.599998,1,3,7195
19,26,46.599998,1,3,7109
19,27,46.599998,1,2,6942
19,28,46.599998,1,2,7163
19,29,46.599998,1,2,7826
19,30,46.599998,1,3,7042
19,31,46.599998,1,2.5,6893
19,32,46.599998,1,1.5,7629
19,33,46.599998,1,3,7459
19,34,46.599998,1,2.5,7267
19,35,46.599998,0,1.5,7096
19,36,46.599998,0,2,6761
19,37,46.599998,0,1,6656
19,38,46.599998,0,2.5,6630
19,39,46.599998,0,1.5,6718
19,40,46.599998,0,2,7142
19,41,46.599998,0,2,6524
19,42,46.599998,0,1,7026
19,43,46.599998,0,1.5,6830
19,44,46.599998,0,1.5,7055
19,45,46.599998,0,2.5,6903
19,46,46.599998,0,1,7184
19,47,46.599998,0,2.5,6732
19,48,46.599998,0,2.5,6801
19,49,46.599998,0,1,7177
19,50,46.599998,0,2.5,6762
19,51,46.599998,0,1.5,7083
19,52,46.599998,0,1.5,7097
20,1,46.200001,0,2.5,6491
20,2,46.200001,0,2.5,6617
20,3,46.200001,0,1.5,6846
20,4,46.200001,0,1,7121
20,5,46.200001,0,1.5,6892
20,6,46.200001,0,1,6974
20,7,46.200001,0,1,6997
20,8,46.200001,0,1,6960
20,9,46.200001,0,2.5,7191
20,10,46.200001,0,2.5,6531
20,11,46.200001,0,2.5,7058
20,12,46.200001,0,1,7188
20,13,46.200001,0,2.5,6531
20,14,46.200001,0,2.5,7253
20,15,46.200001,0,2.5,7111
20,16,46.200001,0,1.5,6856
20,17,46.200001,0,1.5,7464
20,18,46.200001,0,1.5,7262
20,19,46.200001,0,1.5,6968
20,20,46.200001,0,1,6839
20,21,46.200001,0,2.5,7117
20,22,46.200001,1,1.5,7298
20,23,46.200001,1,2.5,7355
20,24,46.200001,1,2.5,7585
20,25,46.200001,1,3,7325
20,26,46.200001,1,3,6974
20,27,46.200001,1,2.5,7102
20,28,46.200001,1,2.5,7031
20,29,46.200001,1,2.5,7061
20,30,46.200001,1,3,7273
20,31,46.200001,1,2,7430
20,32,46.200001,1,2,6924
20,33,46.200001,1,1.5,7109
20,34,46.200001,1,2.5,6849
20,35,46.200001,0,1,7516
20,36,46.200001,0,1,7262
20,37,46.200001,0,2,7189
20,38,46.200001,0,2.5,7149
20,39,46.200001,0,1,7062
20,40,46.200001,0,2,6965
20,41,46.200001,0,1,7629
20,42,46.200001,0,1,7055
20,43,46.200001,0,2,6941
20,44,46.200001,0,2,7220
20,45,46.200001,0,2.5,6603
20,46,46.200001,0,1,6378
20,47,46.200001,0,2.5,6460
20,48,46.200001,0,2,6793
20,49,46.200001,0,1.5,6541
20,50,46.200001,0,2,6637
20,51,46.200001,0,2,6673
20,52,46.200001,0,1.5,6668
21,1,44.900002,0,3,6640
21,2,44.900002,0,3,6222
21,3,44.900002,0,2.5,6871
21,4,44.900002,0,2,7037
21,5,44.900002,0,2,6625
21,6,44.900002,0,1.5,6820
21,7,44.900002,0,2,7032
21,8,44.900002,0,3,6735
21,9,44.900002,0,2.5,6373
21,10,44.900002,0,2,6633
21,11,44.900002,0,2.5,7146
21,12,44.900002,0,2,7073
21,13,44.900002,0,2.5,6428
21,14,44.900002,0,1.5,6745
21,15,44.900002,0,2,6720
21,16,44.900002,0,2.5,5979
21,17,44.900002,0,1.5,6638
21,18,44.900002,0,2,6756
21,19,44.900002,0,3,6829
21,20,44.900002,0,2.5,6179
21,21,44.900002,0,3,6528
21,22,44.900002,1,2,7039
21,23,44.900002,1,3.5,7196
21,24,44.900002,1,3,7190
21,25,44.900002,1,2,7470
21,26,44.900002,1,3.5,6353
21,27,44.900002,1,3.5,6478
21,28,44.900002,1,2,7142
21,29,44.900002,1,2,6391
21,30,44.900002,1,3.5,7298
21,31,44.900002,1,2,7424
21,32,44.900002,1,2.5,7159
21,33,44.900002,1,2.5,7207
21,34,44.900002,1,3,6948
21,35,44.900002,0,2,6951
21,36,44.900002,0,2.5,5986
21,37,44.900002,0,1.5,6622
21,38,44.900002,0,3,6561
21,39,44.900002,0,2,7090
21,40,44.900002,0,1.5,6753
21,41,44.900002,0,2,6482
21,42,44.900002,0,2.5,6372
21,43,44.900002,0,2.5,6823
21,44,44.900002,0,3,6410
21,45,44.900002,0,1.5,6764
21,46,44.900002,0,3,6744
21,47,44.900002,0,3,6478
21,48,44.900002,0,1.5,6943
21,49,44.900002,0,1.5,7006
21,50,44.900002,0,2.5,6684
21,51,44.900002,0,2.5,6326
21,52,44.900002,0,1.5,6550
22,1,43.400002,0,1.5,6803
22,2,43.400002,0,2.5,6153
22,3,43.400002,0,1.5,6820
22,4,43.400002,0,2.5,5699
22,5,43.400002,0,1.5,7005
22,6,43.400002,0,3,6419
22,7,43.400002,0,2.5,6291
22,8,43.400002,0,2,6609
22,9,43.400002,0,2,6596
22,10,43.400002,0,2.5,6500
22,11,43.400002,0,2.5,6532
22,12,43.400002,0,1.5,6462
22,13,43.400002,0,2,6582
22,14,43.400002,0,1.5,6647
22,15,43.400002,0,1.5,6760
22,16,43.400002,0,1.5,6850
22,17,43.400002,0,2.5,6756
22,18,43.400002,0,2,6071
22,19,43.400002,0,3,6381
22,20,43.400002,0,2.5,6102
22,21,43.400002,0,1.5,6681
22,22,43.400002,1,3.5,6495
22,23,43.400002,1,3,6743
22,24,43.400002,1,2,7041
22,25,43.400002,1,2.5,6233
22,26,43.400002,1,3.5,7526
22,27,43.400002,1,3,6698
22,28,43.400002,1,2,6893
22,29,43.400002,1,3.5,7025
22,30,43.400002,1,3,6882
22,31,43.400002,1,2.5,6724
22,32,43.400002,1,2.5,6761
22,33,43.400002,1,3.5,7140
22,34,43.400002,1,3,6886
22,35,43.400002,0,1.5,6522
22,36,43.400002,0,2.5,6506
22,37,43.400002,0,2.5,6702
22,38,43.400002,0,3,6386
22,39,43.400002,0,2.5,6588
22,40,43.400002,0,1.5,6258
22,41,43.400002,0,3,6394
22,42,43.400002,0,1.5,6910
22,43,43.400002,0,2,6376
22,44,43.400002,0,2.5,6458
22,45,43.400002,0,3,6066
22,46,43.400002,0,2.5,6484
22,47,43.400002,0,3,7177
22,48,43.400002,0,2.5,6150
22,49,43.400002,0,2.5,5914
22,50,43.400002,0,3,6361
22,51,43.400002,0,1.5,6850
22,52,43.400002,0,2.5,6284
23,1,44.900002,0,2.5,6528
23,2,44.900002,0,3,6817
23,3,44.900002,0,1.5,6671
23,4,44.900002,0,2,6413
23,5,44.900002,0,1.5,6753
23,6,44.900002,0,3,6089
23,7,44.900002,0,2,6809
23,8,44.900002,0,1.5,6416
23,9,44.900002,0,3,6181
23,10,44.900002,0,1.5,6898
23,11,44.900002,0,3,6560
23,12,44.900002,0,3,6329
23,13,44.900002,0,2.5,7028
23,14,44.900002,0,1.5,7191
23,15,44.900002,0,2.5,6498
23,16,44.900002,0,2.5,6704
23,17,44.900002,0,1.5,6665
23,18,44.900002,0,1.5,6888
23,19,44.900002,0,3,6422
23,20,44.900002,0,3,6699
23,21,44.900002,0,3,6565
23,22,44.900002,1,3,6681
23,23,44.900002,1,3,6405
23,24,44.900002,1,3.5,7026
23,25,44.900002,1,2.5,6898
23,26,44.900002,1,2.5,6840
23,27,44.900002,1,3.5,6694
23,28,44.900002,1,2.5,6832
23,29,44.900002,1,2.5,6772
23,30,44.900002,1,2.5,7477
23,31,44.900002,1,2,7013
23,32,44.900002,1,3,6199
23,33,44.900002,1,2,7524
23,34,44.900002,1,3.5,6884
23,35,44.900002,0,2,6797
23,36,44.900002,0,1.5,6807
23,37,44.900002,0,3,6008
23,38,44.900002,0,3,6919
23,39,44.900002,0,1.5,6384
23,40,44.900002,0,2,6444
23,41,44.900002,0,2,6704
23,42,44.900002,0,2,6462
23,43,44.900002,0,1.5,7372
23,44,44.900002,0,2.5,6613
23,45,44.900002,0,2.5,6292
23,46,44.900002,0,2,6719
23,47,44.900002,0,2.5,6531
23,48,44.900002,0,2,6900
23,49,44.900002,0,2.5,6232
23,50,44.900002,0,2,7321
23,51,44.900002,0,1.5,6761
23,52,44.900002,0,2.5,5968
24,1,44.799999,0,2.5,6649
24,2,44.799999,0,2,6664
24,3,44.799999,0,3,6548
24,4,44.799999,0,3,6211
24,5,44.799999,0,1.5,6316
24,6,44.799999,0,2,6830
24,7,44.799999,0,2.5,6175
24,8,44.799999,0,1.5,6289
24,9,44.799999,0,3,6317
24,10,44.799999,0,1.5,6422
24,11,44.799999,0,2,6817
24,12,44.799999,0,2,6787
24,13,44.799999,0,1.5,6318
24,14,44.799999,0,2.5,6944
24,15,44.799999,0,2.5,6598
24,16,44.799999,0,2,6629
24,17,44.799999,0,2.5,6486
24,18,44.799999,0,2.5,6375
24,19,44.799999,0,1.5,6699
24,20,44.799999,0,3,6383
24,21,44.799999,0,2.5,6550
24,22,44.799999,1,2.5,6398
24,23,44.799999,1,3,7356
24,24,44.799999,1,3,7148
24,25,44.799999,1,2,7258
24,26,44.799999,1,3.5,6720
24,27,44.799999,1,2,7047
24,28,44.799999,1,3,6726
24,29,44.799999,1,3,7111
24,30,44.799999,1,3,7242
24,31,44.799999,1,2,6665
24,32,44.799999,1,2.5,7099
24,33,44.799999,1,2,7222
24,34,44.799999,1,2.5,7328
24,35,44.799999,0,2.5,6362
24,36,44.799999,0,2.5,6525
24,37,44.799999,0,3,6418
24,38,44.799999,0,2.5,6678
24,39,44.799999,0,1.5,6241
24,40,44.799999,0,3,7021
24,41,44.799999,0,1.5,6522
24,42,44.799999,0,1.5,7238
24,43,44.799999,0,2,6978
24,44,44.799999,0,2,6840
24,45,44.799999,0,2,6652
24,46,44.799999,0,2,6406
24,47,44.799999,0,3,6803
24,48,44.799999,0,2,6766
24,49,44.799999,0,2,6913
24,50,44.799999,0,2.5,6569
24,51,44.799999,0,2.5,6518
24,52,44.799999,0,2,6748
25,1,44.900002,0,1.5,6661
25,2,44.900002,0,1.5,7621
25,3,44.900002,0,2,6641
25,4,44.900002,0,1.5,6828
25,5,44.900002,0,2,6652
25,6,44.900002,0,2.5,6423
25,7,44.900002,0,2,6691
25,8,44.900002,0,1.5,6778
25,9,44.900002,0,2.5,7098
25,10,44.900002,0,2.5,6597
25,11,44.900002,0,3,6680
25,12,44.900002,0,2,6680
25,13,44.900002,0,1.5,6721
25,14,44.900002,0,2,6661
25,15,44.900002,0,2,6530
25,16,44.900002,0,2,7114
25,17,44.900002,0,2.5,6819
25,18,44.900002,0,2,6182
25,19,44.900002,0,2.5,5985
25,20,44.900002,0,2,6681
25,21,44.900002,0,1.5,6409
25,22,44.900002,1,3,7650
25,23,44.900002,1,3,7067
25,24,44.900002,1,3,6417
25,25,44.900002,1,3.5,7464
25,26,44.900002,1,2.5,7022
25,27,44.900002,1,3.5,6873
25,28,44.900002,1,3,6514
25,29,44.900002,1,2,7743
25,30,44.900002,1,3,6976
25,31,44.900002,1,3,6921
25,32,44.900002,1,3.5,6382
25,33,44.900002,1,3.5,7313
25,34,44.900002,1,2.5,6891
25,35,44.900002,0,3,6727
25,36,44.900002,0,2,6461
25,37,44.900002,0,2,6377
25,38,44.900002,0,2,6562
25,39,44.900002,0,2.5,6315
25,40,44.900002,0,2.5,6391
25,41,44.900002,0,1.5,6698
25,42,44.900002,0,3,6559
25,43,44.900002,0,2.5,6399
25,44,44.900002,0,2.5,6811
25,45,44.900002,0,2.5,6863
25,46,44.900002,0,2,7099
25,47,44.900002,0,2.5,6479
25,48,44.900002,0,1.5,6907
25,49,44.900002,0,3,6501
25,50,44.900002,0,2.5,6704
25,51,44.900002,0,3,7099
25,52,44.900002,0,2,7075
26,1,44.900002,0,2.5,6849
26,2,44.900002,0,2.5,6587
26,3,44.900002,0,2,6902
26,4,44.900002,0,2.5,6586
26,5,44.900002,0,3,5813
26,6,44.900002,0,3,6700
26,7,44.900002,0,2,7660
26,8,44.900002,0,3,6621
26,9,44.900002,0,2.5,6867
26,10,44.900002,0,2,6805
26,11,44.900002,0,2,6799
26,12,44.900002,0,3,6232
26,13,44.900002,0,1.5,6780
26,14,44.900002,0,2.5,6628
26,15,44.900002,0,2.5,6403
26,16,44.900002,0,3,6468
26,17,44.900002,0,2,6373
26,18,44.900002,0,1.5,6535
26,19,44.900002,0,1.5,6728
26,20,44.900002,0,3,6453
26,21,44.900002,0,2.5,6400
26,22,44.900002,1,3,6587
26,23,44.900002,1,2,6798
26,24,44.900002,1,3.5,6959
26,25,44.900002,1,3.5,6855
26,26,44.900002,1,3.5,7363
26,27,44.900002,1,2,7185
26,28,44.900002,1,3.5,6613
26,29,44.900002,1,3.5,7166
26,30,44.900002,1,3.5,6806
26,31,44.900002,1,3.5,6715
26,32,44.900002,1,2.5,7031
26,33,44.900002,1,3.5,6867
26,34,44.900002,1,2.5,6818
26,35,44.900002,0,3,6385
26,36,44.900002,0,1.5,7314
26,37,44.900002,0,1.5,6618
26,38,44.900002,0,2.5,6610
26,39,44.900002,0,2.5,6362
26,40,44.900002,0,1.5,6791
26,41,44.900002,0,1.5,6580
26,42,44.900002,0,1.5,6529
26,43,44.900002,0,1.5,6962
26,44,44.900002,0,1.5,6707
26,45,44.900002,0,2,7045
26,46,44.900002,0,2.5,6743
26,47,44.900002,0,2,6953
26,48,44.900002,0,3,6049
26,49,44.900002,0,1.5,6609
26,50,44.900002,0,3,6206
26,51,44.900002,0,2,6841
26,52,44.900002,0,2,7076
27,1,44.900002,0,1.5,6656
27,2,44.900002,0,3,6760
27,3,44.900002,0,3,6775
27,4,44.900002,0,1.5,6553
27,5,44.900002,0,1.5,6623
27,6,44.900002,0,2,6120
27,7,44.900002,0,2,6337
27,8,44.900002,0,3,6340
27,9,44.900002,0,2,6528
27,10,44.900002,0,3,6988
27,11,44.900002,0,3,6895
27,12,44.900002,0,1.5,7114
27,13,44.900002,0,3,6451
27,14,44.900002,0,3,6886
27,15,44.900002,0,2,6363
27,16,44.900002,0,3,6342
27,17,44.900002,0,3,6493
27,18,44.900002,0,3,6103
27,19,44.900002,0,1.5,7004
27,20,44.900002,0,1.5,6067
27,21,44.900002,0,2,6565
27,22,44.900002,1,2,7845
27,23,44.900002,1,3.5,7124
27,24,44.900002,1,2,7049
27,25,44.900002,1,3.5,7084
27,26,44.900002,1,2,7303
27,27,44.900002,1,2,6963
27,28,44.900002,1,3,7390
27,29,44.900002,1,2.5,7044
27,30,44.900002,1,3.5,7383
27,31,44.900002,1,3.5,7283
27,32,44.900002,1,3.5,7147
27,33,44.900002,1,2.5,7504
27,34,44.900002,1,3.5,6822
27,35,44.900002,0,2,6987
27,36,44.900002,0,2.5,6661
27,37,44.900002,0,3,6548
27,38,44.900002,0,3,6516
27,39,44.900002,0,1.5,6502
27,40,44.900002,0,2,6415
27,41,44.900002,0,2.5,6691
27,42,44.900002,0,3,6416
27,43,44.900002,0,1.5,7185
27,44,44.900002,0,2.5,6439
27,45,44.900002,0,3,6588
27,46,44.900002,0,1.5,6536
27,47,44.900002,0,3,7335
27,48,44.900002,0,1.5,6749
27,49,44.900002,0,3,6515
27,50,44.900002,0,3,6625
27,51,44.900002,0,3,6838
27,52,44.900002,0,2,6621
28,1,45.5,0,2.5,6399
28,2,45.5,0,1,6964
28,3,45.5,0,1,7092
28,4,45.5,0,2.5,6865
28,5,45.5,0,2.5,6686
28,6,45.5,0,1,7234
28,7,45.5,0,2,6620
28,8,45.5,0,1.5,6969
28,9,45.5,0,2.5,6971
28,10,45.5,0,1.5,6912
28,11,45.5,0,1.5,6254
28,12,45.5,0,2.5,6544
28,13,45.5,0,1,7387
28,14,45.5,0,2,6491
28,15,45.5,0,1,6978
28,16,45.5,0,1.5,6767
28,17,45.5,0,1,6762
28,18,45.5,0,1.5,6092
28,19,45.5,0,2.5,6768
28,20,45.5,0,1.5,6585
28,21,45.5,0,2,6586
28,22,45.5,1,2,7028
28,23,45.5,1,2.5,6863
28,24,45.5,1,1.5,6941
28,25,45.5,1,1.5,7088
28,26,45.5,1,2.5,7106
28,27,45.5,1,2.5,6826
28,28,45.5,1,2.5,6910
28,29,45.5,1,1.5,7276
28,30,45.5,1,1.5,6684
28,31,45.5,1,1.5,7244
28,32,45.5,1,3,7654
28,33,45.5,1,2.5,6917
28,34,45.5,1,2.5,7054
28,35,45.5,0,2.5,6469
28,36,45.5,0,1.5,6870
28,37,45.5,0,2.5,6356
28,38,45.5,0,2,7201
28,39,45.5,0,1,7156
28,40,45.5,0,2.5,6713
28,41,45.5,0,2,6637
28,42,45.5,0,2,6437
28,43,45.5,0,1,7184
28,44,45.5,0,2,6554
28,45,45.5,0,1,6885
28,46,45.5,0,1,6654
28,47,45.5,0,1.5,6579
28,48,45.5,0,1,7109
28,49,45.5,0,1.5,6563
28,50,45.5,0,1,7154
28,51,45.5,0,1.5,6931
28,52,45.5,0,1,6987
29,1,44.799999,0,1.5,6765
29,2,44.799999,0,1.5,6744
29,3,44.799999,0,1.5,6355
29,4,44.799999,0,1.5,7005
29,5,44.799999,0,3,6669
29,6,44.799999,0,2,6765
29,7,44.799999,0,2,6540
29,8,44.799999,0,3,6545
29,9,44.799999,0,2.5,6339
29,10,44.799999,0,3,6581
29,11,44.799999,0,1.5,7019
29,12,44.799999,0,2.5,6221
29,13,44.799999,0,1.5,6405
29,14,44.799999,0,3,6514
29,15,44.799999,0,2.5,6518
29,16,44.799999,0,2,6844
29,17,44.799999,0,1.5,6899
29,18,44.799999,0,2.5,6861
29,19,44.799999,0,2.5,6797
29,20,44.799999,0,1.5,6290
29,21,44.799999,0,1.5,6422
29,22,44.799999,1,2.5,6401
29,23,44.799999,1,3.5,7243
29,24,44.799999,1,3,6666
29,25,44.799999,1,2,7125
29,26,44.799999,1,3,6653
29,27,44.799999,1,2,6775
29,28,44.799999,1,3,6875
29,29,44.799999,1,3,7360
29,30,44.799999,1,3,6549
29,31,44.799999,1,3.5,7006
29,32,44.799999,1,2.5,7148
29,33,44.799999,1,2.5,7359
29,34,44.799999,1,2,7035
29,35,44.799999,0,3,5988
29,36,44.799999,0,2,6648
29,37,44.799999,0,2.5,6427
29,38,44.799999,0,1.5,6629
29,39,44.799999,0,2,6634
29,40,44.799999,0,3,6738
29,41,44.799999,0,3,6272
29,42,44.799999,0,2,6402
29,43,44.799999,0,2,6653
29,44,44.799999,0,2.5,6392
29,45,44.799999,0,2,7076
29,46,44.799999,0,2.5,6850
29,47,44.799999,0,2.5,6950
29,48,44.799999,0,1.5,6719
29,49,44.799999,0,3,6308
29,50,44.799999,0,2,6346
29,51,44.799999,0,2,6540
29,52,44.799999,0,3,6872
30,1,47,0,1.5,7572
30,2,47,0,2.5,7028
30,3,47,0,1.5,6918
30,4,47,0,2.5,6524
30,5,47,0,1.5,7311
30,6,47,0,2,6649
30,7,47,0,1,6922
30,8,47,0,1.5,7230
30,9,47,0,2.5,6993
30,10,47,0,1,7420
30,11,47,0,2.5,7149
30,12,47,0,2,6677
30,13,47,0,2.5,6622
30,14,47,0,1,6946
30,15,47,0,2,7504
30,16,47,0,2,7217
30,17,47,0,1,7371
30,18,47,0,1,6567
30,19,47,0,2,6885
30,20,47,0,2,7276
30,21,47,0,2,7052
30,22,47,1,2,6676
30,23,47,1,2,7541
30,24,47,1,2.5,7119
30,25,47,1,2,7342
30,26,47,1,2,7195
30,27,47,1,3,7415
30,28,47,1,1.5,7673
30,29,47,1,3,7073
30,30,47,1,2,7478
30,31,47,1,2.5,6553
30,32,47,1,1.5,7265
30,33,47,1,3,7063
30,34,47,1,2.5,6986
30,35,47,0,1,7045
30,36,47,0,2.5,7003
30,37,47,0,1,7433
30,38,47,0,2,7019
30,39,47,0,1,7149
30,40,47,0,1,7189
30,41,47,0,1,7352
30,42,47,0,2,6845
30,43,47,0,2.5,6595
30,44,47,0,2,6806
30,45,47,0,2,6643
30,46,47,0,2.5,6734
30,47,47,0,2,6614
30,48,47,0,2,6835
30,49,47,0,1.5,6678
30,50,47,0,2.5,6301
30,51,47,0,2,7067
30,52,47,0,1.5,6529
31,1,45,0,1.5,6668
31,2,45,0,1.5,6724
31,3,45,0,3,6671
31,4,45,0,1.5,6712
31,5,45,0,3,6407
31,6,45,0,1.5,6715
31,7,45,0,2,6749
31,8,45,0,1.5,7089
31,9,45,0,2.5,6511
31,10,45,0,2,7054
31,11,45,0,2,6719
31,12,45,0,2,6543
31,13,45,0,2,6415
31,14,45,0,3,6235
31,15,45,0,2.5,6623
31,16,45,0,2,6819
31,17,45,0,1.5,6647
31,18,45,0,1.5,6767
31,19,45,0,2,6934
31,20,45,0,2.5,6199
31,21,45,0,1.5,6739
31,22,45,1,3.5,6511
31,23,45,1,3,6255
31,24,45,1,3,6225
31,25,45,1,2,7276
31,26,45,1,2.5,6681
31,27,45,1,3,6540
31,28,45,1,2.5,6960
31,29,45,1,3,6975
31,30,45,1,2.5,6696
31,31,45,1,3.5,6599
31,32,45,1,2,7624
31,33,45,1,3,6598
31,34,45,1,3.5,7057
31,35,45,0,2.5,6324
31,36,45,0,2.5,6565
31,37,45,0,1.5,7187
31,38,45,0,3,5864
31,39,45,0,3,6313
31,40,45,0,2,5941
31,41,45,0,3,7157
31,42,45,0,3,6296
31,43,45,0,3,6383
31,44,45,0,3,6535
31,45,45,0,2,6574
31,46,45,0,2,6969
31,47,45,0,1.5,7057
31,48,45,0,2,6617
31,49,45,0,1.5,6851
31,50,45,0,3,6314
31,51,45,0,2.5,6382
31,52,45,0,2,7093
32,1,45.900002,0,2,6523
32,2,45.900002,0,1,7151
32,3,45.900002,0,2,6602
32,4,45.900002,0,2.5,6222
32,5,45.900002,0,1.5,6918
32,6,45.900002,0,2.5,6342
32,7,45.900002,0,2.5,6985
32,8,45.900002,0,2,7020
32,9,45.900002,0,1.5,6829
32,10,45.900002,0,2.5,6729
32,11,45.900002,0,1.5,6934
32,12,45.900002,0,2.5,6437
32,13,45.900002,0,1.5,6912
32,14,45.900002,0,1,6762
32,15,45.900002,0,1.5,6623
32,16,45.900002,0,2.5,6787
32,17,45.900002,0,1,6714
32,18,45.900002,0,2.5,7004
32,19,45.900002,0,2,6484
32,20,45.900002,0,1,7075
32,21,45.900002,0,1,7354
32,22,45.900002,1,2,7455
32,23,45.900002,1,2.5,7021
32,24,45.900002,1,1.5,7194
32,25,45.900002,1,2.5,7258
32,26,45.900002,1,2,6827
32,27,45.900002,1,3,7057
32,28,45.900002,1,3,6847
32,29,45.900002,1,2.5,6371
32,30,45.900002,1,3,6765
32,31,45.900002,1,3,7296
32,32,45.900002,1,2.5,6911
32,33,45.900002,1,3,7333
32,34,45.900002,1,2,7301
32,35,45.900002,0,1.5,6650
32,36,45.900002,0,2,7525
32,37,45.900002,0,2,6638
32,38,45.900002,0,1,6728
32,39,45.900002,0,1.5,6557
32,40,45.900002,0,1.5,6768
32,41,45.900002,0,1,7198
32,42,45.900002,0,1.5,6748
32,43,45.900002,0,1.5,6976
32,44,45.900002,0,2.5,7030
32,45,45.900002,0,1.5,6211
32,46,45.900002,0,1.5,6998
32,47,45.900002,0,2,6818
32,48,45.900002,0,2,6664
32,49,45.900002,0,1.5,7003
32,50,45.900002,0,1,6632
32,51,45.900002,0,2,6311
32,52,45.900002,0,2,7044
33,1,44,0,3,6741
33,2,44,0,2,6564
33,3,44,0,2,6746
33,4,44,0,2.5,5978
33,5,44,0,3,6170
33,6,44,0,3,6598
33,7,44,0,1.5,6297
33,8,44,0,3,6498
33,9,44,0,2.5,6281
33,10,44,0,2.5,6073
33,11,44,0,2,6810
33,12,44,0,2,6689
33,13,44,0,2,6927
33,14,44,0,2,6466
33,15,44,0,1.5,6820
33,16,44,0,1.5,6463
33,17,44,0,3,6405
33,18,44,0,2.5,6407
33,19,44,0,1.5,6454
33,20,44,0,3,6321
33,21,44,0,1.5,6925
33,22,44,1,2.5,7057
33,23,44,1,2,7379
33,24,44,1,3,6613
33,25,44,1,3.5,7147
33,26,44,1,3,6522
33,27,44,1,2,6811
33,28,44,1,2,6588
33,29,44,1,2,6610
33,30,44,1,3.5,6657
33,31,44,1,2.5,7303
33,32,44,1,3,6328
33,33,44,1,2,6859
33,34,44,1,3,6922
33,35,44,0,2.5,6624
