lobbyist_id,semester_id,log_revenue,democrat_dummy,senate_connection_num
426,14,13.122363,1,0
426,15,14.06237,1,0
426,16,13.641157,1,0
426,17,13.753635,1,0
426,18,13.732129,1,0
427,19,12.736701,0,0
427,20,12.345835,0,0
427,21,12.793859,0,0
427,22,12.896717,0,0
429,9,13.541074,0,0
429,11,13.946539,0,0
429,12,13.458836,0,0
429,13,13.527828,0,0
429,14,13.473021,0,0
429,15,13.845069,0,0
429,16,13.71015,0,0
429,17,14.214287,0,0
429,18,13.96393,0,0
430,19,13.873779,0,1
430,21,15.073972,0,1
430,22,15.298024,0,1
433,19,10.596635,1,0
433,20,9.9034872,1,0
433,22,12.388394,1,0
434,19,12.765689,0,0
434,21,14.214287,0,0
434,22,13.353476,0,0
436,11,10.596635,0,0
436,13,12.100712,0,0
436,14,12.206073,0,0
436,15,12.301383,0,0
436,16,12.100712,0,0
436,17,12.301383,0,0
436,18,9.9034872,0,0
437,9,11.512925,1,0
437,11,11.695247,1,0
437,12,11.849398,1,0
437,13,11.849398,1,0
437,14,11.512925,1,0
437,15,12.388394,1,0
437,16,11.982929,1,0
437,17,11.512925,1,0
437,18,11.849398,1,0
438,11,15.039286,1,0
438,12,14.994165,1,0
438,13,14.864582,1,0
438,14,14.747675,1,0
438,15,14.956544,1,0
438,16,14.897316,1,0
438,17,14.89392,1,1
438,18,15.039286,1,1
438,19,14.793837,1,1
438,20,13.038981,1,1
438,21,15.54362,1,1
438,22,12.043553,1,1
439,5,12.611538,0,1
439,6,12.301383,0,1
439,7,11.289782,0,1
439,8,13.199325,0,1
439,9,13.458836,0,1
439,10,13.487006,0,1
439,11,13.541074,0,1
439,12,13.541074,0,1
439,13,14.880221,0,1
439,14,13.676249,0,1
439,15,14.994165,0,1
439,16,14.848695,0,1
439,17,13.235692,0,1
439,18,14.030622,0,1
439,19,13.901689,0,1
439,20,13.482831,0,1
439,21,14.599412,0,1
439,22,14.652758,0,1
440,5,11.512925,1,1
440,7,13.199325,1,1
440,8,13.458836,1,1
440,9,13.946539,1,1
440,10,13.567049,1,1
440,11,13.901689,1,1
440,12,14.046622,1,1
440,13,13.687677,1,1
440,14,13.92884,1,1
440,15,13.946539,1,1
440,16,13.854732,1,1
440,17,12.388394,1,1
440,18,12.301383,1,1
441,13,14.665662,0,1
441,14,12.793859,0,1
441,15,14.585619,0,1
441,16,14.528461,0,1
441,17,9.9034872,0,1
441,18,14.397726,0,1
441,19,11.695247,0,1
441,20,11.711777,0,1
441,21,12.542545,0,1
441,22,12.589947,0,1
442,15,10.463103,0,1
442,17,9.6803436,0,1
442,18,10.757903,0,1
442,19,10.308952,0,1
442,20,9.9034872,0,1
442,21,11.492723,0,1
442,22,11.0021,0,1
443,7,11.0021,1,0
443,8,9.9034872,1,0
443,9,11.884489,1,0
443,10,11.0021,1,0
443,11,12.89922,1,0
443,12,11.982929,1,0
443,13,13.10216,1,0
443,14,13.217673,1,0
443,16,11.289782,1,0
446,9,12.301383,0,1
446,10,11.289782,0,1
446,11,13.235692,0,1
446,12,12.644327,0,1
446,13,13.757881,0,1
446,14,13.74294,0,1
446,15,12.99453,0,1
446,16,13.842882,0,1
447,7,12.611538,1,0
447,8,12.388394,1,0
447,9,12.611538,1,0
447,10,12.676076,1,0
447,11,12.847926,1,0
447,12,12.577636,1,0
447,13,12.542545,1,0
447,14,12.676076,1,0
447,15,12.611538,1,0
447,16,12.542545,1,0
448,15,12.100712,1,1
448,16,11.512925,1,1
448,19,11.982929,1,1
448,20,12.206073,1,1
449,17,12.206073,1,0
449,18,12.043553,1,0
449,19,12.611538,1,0
449,20,12.301383,1,0
449,21,13.199325,1,0
449,22,12.99453,1,0
450,3,10.596635,1,1
450,4,11.0021,1,1
450,5,11.289782,1,1
450,6,10.596635,1,1
450,7,12.860998,1,1
450,8,12.706848,1,1
450,9,13.270783,1,1
450,10,13.774689,1,1
450,11,13.732129,1,1
450,12,13.687677,1,1
450,13,14.030622,1,1
450,14,13.873779,1,1
450,15,14.070153,1,1
450,16,13.753635,1,1
450,17,13.541074,1,1
450,18,13.854732,1,1
450,19,13.96393,1,1
450,20,13.910821,1,1
450,21,14.665662,1,1
450,22,14.518608,1,1
451,19,10.596635,1,1
451,21,11.695247,1,1
451,22,10.819778,1,1
453,7,13.081541,1,1
453,8,12.468437,1,1
453,9,13.081541,1,1
453,10,13.161584,1,1
453,11,13.081541,1,1
453,12,12.873902,1,1
453,17,10.596635,1,0
454,7,11.695247,0,0
454,8,11.0021,0,0
454,9,11.512925,0,0
454,10,11.695247,0,0
454,12,11.695247,0,0
454,15,9.9034872,0,0
454,16,11.0021,0,0
454,18,11.982929,0,0
455,9,13.573439,0,1
455,10,12.793859,0,1
455,11,14.077875,0,1
455,12,13.982718,0,1
455,13,13.658856,0,1
455,14,13.756822,0,1
455,15,13.97763,0,1
455,16,13.892471,0,1
455,17,14.137594,0,1
455,18,14.093143,0,1
455,19,12.301383,0,1
455,20,14.285514,0,1
457,14,10.596635,1,0
457,15,11.0021,1,0
457,16,11.982929,1,0
458,11,13.399995,0,0
458,12,12.99453,0,0
458,13,13.732129,0,0
458,14,13.61706,0,0
458,15,13.487006,0,0
458,16,13.854732,0,0
458,17,13.753635,0,0
458,18,13.514405,0,0
458,19,12.676076,0,0
458,20,13.199325,0,0
458,21,12.254863,0,0
458,22,12.691581,0,0
463,15,11.156251,1,1
463,16,9.2103405,1,1
463,17,11.589887,1,1
463,18,11.407565,1,1
463,19,11.643953,1,1
463,20,11.643953,1,1
463,21,12.470358,1,1
463,22,12.449018,1,1
465,15,13.676249,0,1
465,17,13.527828,0,1
465,18,13.567049,0,1
465,19,13.955273,0,0
465,20,13.91987,0,0
465,21,14.334305,0,0
465,22,11.77529,0,0
467,9,13.204627,0,1
467,10,13.321215,0,1
467,11,11.0021,0,0
467,12,12.736701,0,0
467,13,13.235692,0,0
467,14,13.199325,0,0
467,15,12.100712,0,0
467,16,13.337475,0,0
467,18,12.100712,0,0
468,19,14.247293,1,1
468,20,13.732129,1,1
468,21,14.869823,1,1
468,22,14.808763,1,1
469,11,14.115615,0,0
469,12,13.687677,0,0
469,13,12.89922,0,0
469,14,13.337475,0,0
470,19,13.161584,0,1
470,20,12.100712,0,1
470,21,13.270783,0,1
470,22,13.287878,0,1
472,3,12.611538,1,0
472,4,12.923912,1,0
472,6,14.793837,1,0
472,9,10.596635,1,0
474,1,14.310206,0,2
474,2,14.322329,0,2
474,3,14.866332,0,2
474,4,14.859315,0,2
474,5,14.380824,0,2
474,6,14.707509,0,2
474,7,15.432917,0,1
474,8,14.73977,0,1
474,10,14.959733,0,1
474,11,15.479437,0,1
474,12,15.283385,0,1
474,13,14.442652,0,1
474,14,14.873301,0,1
474,16,11.982929,0,1
474,17,11.608235,0,1
475,1,12.100712,1,1
475,2,12.388394,1,1
475,3,12.99453,1,1
475,4,12.206073,1,1
475,5,12.577636,1,1
475,6,12.847926,1,1
475,7,12.611538,1,1
475,8,12.542545,1,1
475,9,12.793859,1,1
475,10,12.99453,1,1
475,11,13.180633,1,1
475,12,12.89922,1,1
476,9,11.289782,1,0
476,10,11.289782,1,0
476,11,11.635143,1,0
476,12,11.289782,1,0
476,13,11.512925,1,0
476,14,11.695247,1,0
476,15,11.289782,1,0
476,16,11.512925,1,0
476,17,11.652687,1,0
476,18,11.512925,1,0
476,19,9.6158056,1,0
476,20,10.463103,1,0
476,21,10.596635,1,0
476,22,10.596635,1,0
477,11,12.388394,0,0
477,13,13.541074,0,0
477,14,13.567049,0,0
477,15,14.457364,0,0
477,16,14.014361,0,0
477,17,14.207553,0,0
477,18,14.220976,0,0
477,19,13.946539,0,0
477,20,14.247293,0,0
477,21,14.279244,0,0
477,22,14.193947,0,0
478,3,9.9034872,1,0
478,4,10.596635,1,0
478,5,11.512925,1,0
478,6,11.512925,1,0
478,7,11.0021,1,0
478,8,11.289782,1,0
478,9,9.9034872,1,0
478,11,11.0021,1,0
478,12,11.0021,1,0
478,14,9.9034872,1,0
478,19,12.100712,1,0
478,21,12.706848,1,0
478,22,12.301383,1,0
481,6,10.308952,1,0
481,7,11.407565,1,0
481,9,11.608235,1,0
481,10,10.308952,1,0
481,11,11.512925,1,0
481,12,11.407565,1,0
481,13,11.225244,1,0
481,14,11.461632,1,0
481,16,11.225244,1,0
481,18,9.9034872,1,0
481,19,11.77529,1,0
481,20,11.81303,1,0
481,21,13.081541,1,0
481,22,11.652687,1,0
482,15,13.815511,0,0
482,16,13.429848,0,0
482,17,13.96393,0,0
482,18,13.815511,0,0
482,19,13.514405,0,0
482,20,13.458836,0,0
482,21,14.166167,0,0
482,22,13.732129,0,0
484,7,14.959733,0,0
484,8,14.946913,0,0
484,9,14.994165,0,0
484,10,14.959733,0,0
484,11,15.039286,0,0
484,12,14.992626,0,0
485,17,11.512925,0,0
485,18,13.122363,0,0
485,19,12.542545,0,0
485,20,12.542545,0,0
485,21,13.028052,0,0
485,22,13.188151,0,0
486,13,12.100712,1,0
486,14,10.596635,1,0
486,15,13.144125,1,0
486,16,12.94801,1,0
486,17,12.821259,1,0
486,18,12.768541,1,0
486,19,12.99453,1,0
486,20,13.254269,1,0
486,21,13.80546,1,0
486,22,13.7212,1,0
487,19,13.892471,1,1
487,20,12.89922,1,1
487,21,14.467835,1,1
487,22,12.676076,1,1
488,7,13.235692,1,0
488,8,13.199325,1,0
488,9,13.597244,1,0
488,10,13.384727,1,0
488,11,13.677948,1,0
488,12,13.569796,1,0
488,13,13.549721,1,0
488,14,13.452532,1,0
488,15,13.515216,1,0
488,16,13.471046,1,0
488,17,13.649574,1,0
488,18,13.632189,1,0
488,19,14.952381,1,0
488,20,14.520586,1,0
488,21,15.726534,1,0
488,22,15.470878,1,0
489,7,9.392662,0,0
489,9,10.308952,0,0
489,10,9.8349409,0,0
491,15,12.611538,0,0
491,16,12.676076,0,0
491,17,12.94801,0,0
491,18,12.89922,0,0
491,19,11.512925,0,0
491,20,13.304685,0,0
491,21,12.254863,0,0
491,22,11.695247,0,0
492,17,14.093143,1,1
492,19,14.323532,1,1
492,20,14.113391,1,1
492,21,14.60533,1,1
492,22,14.629547,1,1
493,15,13.369224,0,0
493,16,13.399995,0,0
493,17,13.038981,0,0
493,18,13.081541,0,0
494,15,12.676076,0,2
494,16,11.849398,0,2
494,17,13.161584,0,2
494,18,13.217673,0,2
494,19,12.99453,0,1
494,20,13.10216,0,1
494,21,13.567049,0,1
494,22,13.60479,0,1
496,7,11.289782,0,1
496,8,9.9034872,0,1
496,9,11.289782,0,1
496,10,10.596635,0,1
496,12,11.0021,0,1
497,15,10.085809,0,1
497,17,12.468437,0,1
497,18,12.506177,0,1
498,11,10.596635,0,0
498,12,10.596635,0,0
498,14,9.9034872,0,0
498,16,9.3056507,0,0
501,19,13.458836,1,1
501,21,13.384727,1,1
501,22,14.006131,1,1
505,1,11.289782,1,0
505,4,10.308952,1,0
505,5,12.301383,1,0
505,6,13.946539,1,0
505,7,14.014361,1,0
505,8,13.399995,1,0
505,9,13.038981,1,0
505,10,13.892471,1,0
505,11,12.873902,1,0
505,12,13.415033,1,0
505,13,12.736701,1,0
505,14,12.779873,1,0
505,15,13.017003,1,0
505,16,13.10216,1,0
505,17,13.429848,1,0
505,18,13.39239,1,0
505,19,12.206073,1,0
505,20,13.161584,1,0
505,21,12.449018,1,0
505,22,12.560245,1,0
507,15,13.664688,0,0
507,16,13.732129,0,0
507,17,13.910821,0,0
507,18,13.664688,0,0
508,5,12.793859,1,2
508,7,13.337475,1,2
508,8,12.99453,1,2
508,9,13.235692,1,2
508,10,13.337475,1,2
508,11,12.89922,1,2
508,12,12.99453,1,2
509,15,11.991796,0,0
509,16,12.429216,0,0
509,18,12.2694,0,0
510,11,12.007622,1,0
510,13,12.676076,1,0
510,14,12.793859,1,0
510,15,12.301383,1,0
510,16,12.388394,1,0
510,17,11.695247,1,0
510,18,12.100712,1,0
511,3,13.081541,0,0
511,5,13.415033,0,0
511,6,13.579788,0,0
511,7,14.272936,0,0
511,8,14.137594,0,0
511,9,14.430696,0,0
511,10,15.501909,0,0
511,11,14.508657,0,0
511,12,14.291745,0,0
511,13,14.457364,0,0
511,14,14.503645,0,0
511,15,14.613018,0,0
511,16,14.53335,0,0
511,17,14.639686,0,0
511,18,14.585619,0,0
511,19,14.603968,0,0
511,20,14.498608,0,0
511,21,15.230149,0,0
511,22,15.216694,0,0
512,1,13.038981,0,1
512,2,12.94801,0,1
512,3,12.89922,0,1
512,4,12.89922,0,1
512,5,12.99453,0,1
512,6,12.793859,0,1
512,7,13.429848,0,1
512,8,13.369224,0,1
512,9,13.235692,0,1
512,10,13.199325,0,1
512,11,13.235692,0,0
512,12,13.304685,0,0
512,13,12.89922,0,0
512,14,13.235692,0,0
512,15,12.847926,0,0
512,16,12.916569,0,0
512,17,12.89922,0,0
512,18,13.304685,0,0
512,19,12.793859,0,0
512,20,12.611538,0,0
512,21,12.644327,0,0
512,22,13.487006,0,0
514,1,12.100712,0,1
514,2,12.468437,0,1
514,3,12.468437,0,1
514,4,12.847926,0,1
514,7,11.289782,0,1
514,9,10.596635,0,1
514,12,11.849398,0,1
515,9,12.429216,0,1
515,10,12.072541,0,1
515,11,12.400817,0,1
515,12,12.611538,0,1
515,14,12.7513,0,1
515,17,12.936034,0,1
515,18,12.706848,0,1
515,19,12.449018,0,0
515,20,12.721886,0,0
515,21,13.270783,0,0
515,22,13.321215,0,0
517,15,13.687677,0,0
517,16,13.748302,0,0
517,17,12.858397,0,0
517,18,14.201453,0,0
517,19,14.347315,0,0
517,20,12.97154,0,0
517,21,15.083019,0,0
517,22,15.105567,0,0
518,11,10.596635,1,0
518,13,10.819778,1,0
518,14,10.819778,1,0
518,15,10.819778,1,0
518,16,10.819778,1,0
518,17,11.0021,1,0
518,18,10.819778,1,0
518,19,11.0021,1,0
518,20,11.0021,1,0
518,21,11.745624,1,0
518,22,11.695247,1,0
519,15,12.611538,1,1
519,17,12.847926,1,1
519,18,12.542545,1,1
519,19,12.94801,1,1
519,20,13.199325,1,1
519,21,13.873779,1,1
519,22,13.764217,1,1
522,13,10.596635,1,1
522,17,12.542545,1,1
522,18,10.596635,1,1
522,20,10.596635,1,1
523,9,14.441449,1,1
523,10,15.545395,1,1
523,11,14.528461,1,1
523,12,14.38649,1,1
523,13,14.457364,1,1
523,14,14.523546,1,1
523,15,14.603968,1,1
523,16,14.538217,1,1
523,18,14.538217,1,1
525,5,10.596635,1,1
525,6,9.9034872,1,1
525,7,9.9034872,1,1
525,9,12.847926,1,1
525,10,12.100712,1,1
525,11,12.542545,1,1
525,12,12.611538,1,1
525,13,11.512925,1,1
525,14,12.206073,1,1
525,15,11.982929,1,1
525,16,11.849398,1,1
525,17,11.695247,1,1
525,18,11.512925,1,1
525,19,12.388394,1,1
525,20,12.388394,1,1
525,21,13.10216,1,1
525,22,14.151983,1,1
527,19,13.687677,0,2
527,21,14.603968,0,2
527,22,14.615268,0,2
528,7,13.337475,1,1
528,9,13.235692,1,1
528,10,13.337475,1,1
528,11,12.89922,1,1
528,12,12.99453,1,1
528,13,11.695247,1,1
528,14,12.468437,1,1
529,7,11.098924,1,0
529,9,10.434115,1,0
529,10,11.0021,1,0
530,17,12.733755,1,0
530,19,9.6614161,1,0
530,20,12.827187,1,0
531,13,12.388394,0,1
531,14,12.206073,0,1
531,15,13.081541,0,0
531,16,12.644327,0,0
531,17,12.847926,0,0
531,18,13.081541,0,0
531,19,13.337475,0,0
531,20,13.199325,0,0
531,21,14.297936,0,0
531,22,12.611538,0,0
532,11,12.206073,0,1
532,12,11.0021,0,1
532,13,12.100712,0,1
532,14,12.206073,0,1
532,15,12.206073,0,0
532,16,12.388394,0,0
532,17,12.206073,0,0
532,18,12.301383,0,0
532,19,12.301383,0,0
532,20,12.611538,0,0
535,1,13.774689,0,0
535,2,13.92884,0,0
535,3,14.53335,0,0
535,4,13.892471,0,0
535,5,14.014361,0,0
535,6,14.392124,0,0
535,8,9.9034872,0,0
535,11,14.887094,0,0
535,12,13.270783,0,0
535,13,14.840655,0,0
535,14,14.897316,0,0
535,15,14.122995,0,0
535,16,14.74373,0,0
535,17,12.94801,0,0
535,18,12.301383,0,0
535,19,13.636384,0,0
535,20,13.312984,0,0
535,21,13.432785,0,0
535,22,12.973864,0,0
537,15,9.9034872,0,1
537,17,11.0021,0,1
537,18,10.596635,0,1
538,7,11.289782,0,0
538,8,13.199325,0,0
538,9,13.369224,0,0
538,10,13.304685,0,0
538,11,13.369224,0,0
538,12,13.487006,0,0
538,14,13.60479,0,0
539,11,13.854732,1,0
539,12,9.9034872,1,0
539,13,14.392124,1,0
539,14,14.380824,1,0
539,15,14.346139,1,0
539,16,14.557447,1,0
539,17,14.488455,1,0
539,18,14.508657,1,0
539,19,14.06237,1,0
539,20,14.538217,1,0
539,21,14.727794,1,0
539,22,14.626441,1,0
540,1,9.9034872,0,0
540,2,11.0021,0,0
540,3,9.9034872,0,0
540,5,10.596635,0,0
540,6,11.77529,0,0
540,7,11.0021,0,0
540,8,9.9034872,0,0
540,9,11.0021,0,0
540,10,11.156251,0,0
540,11,10.596635,0,0
540,12,11.0021,0,0
540,14,11.156251,0,0
540,15,9.9034872,0,0
540,16,11.156251,0,0
540,17,10.819778,0,0
540,18,9.9034872,0,0
540,19,10.596635,0,0
540,20,9.9034872,0,0
540,21,9.9034872,0,0
542,17,13.337475,1,0
542,19,11.0021,1,0
542,20,13.081541,1,0
543,7,11.695247,1,0
543,8,11.289782,1,0
543,9,11.982929,1,0
543,10,11.849398,1,0
543,11,12.100712,1,0
543,12,12.100712,1,0
543,13,12.100712,1,0
543,14,12.100712,1,0
543,15,12.206073,1,0
543,16,12.100712,1,0
543,17,11.695247,1,0
543,18,12.468437,1,0
543,19,11.982929,1,0
543,20,11.849398,1,0
543,21,12.644327,1,0
543,22,12.301383,1,0
546,7,13.429848,1,0
546,8,11.695247,1,0
546,9,13.96393,1,0
546,10,14.06237,1,0
546,11,12.206073,1,0
546,12,14.046622,1,0
546,13,12.676076,1,0
546,15,12.043553,1,0
546,16,13.217673,1,0
546,17,13.429848,1,0
546,18,12.154779,1,0
547,11,12.676076,1,0
547,12,12.676076,1,0
547,13,12.793859,1,0
547,14,12.89922,1,0
547,15,13.081541,1,0
547,16,13.892471,1,0
547,17,13.444447,1,0
547,18,13.235692,1,0
547,19,11.512925,1,0
547,20,11.0021,1,0
547,21,12.429216,1,0
547,22,11.77529,1,0
548,3,12.345835,1,1
548,4,12.429216,1,1
548,5,12.506177,1,1
548,6,12.468437,1,1
548,8,12.468437,1,1
548,9,12.100712,1,1
548,10,13.873779,1,1
548,11,13.122363,1,1
548,13,13.774689,1,1
548,14,13.687677,1,1
548,15,13.71015,1,1
548,16,13.676249,1,1
548,17,14.06237,1,1
548,18,13.997832,1,1
548,19,14.06237,1,1
548,20,14.115615,1,1
548,21,14.630876,1,1
548,22,14.669926,1,1
549,1,12.388394,1,1
549,2,12.429216,1,1
549,3,11.0021,1,0
549,4,11.156251,1,0
549,5,12.283033,1,0
549,6,11.695247,1,0
549,7,10.778956,1,0
549,8,13.475833,1,0
551,9,11.512925,0,1
551,10,11.512925,0,1
551,11,12.254863,0,1
551,12,12.206073,0,1
551,13,11.0021,0,1
551,14,12.449018,0,1
552,15,9.9034872,0,0
552,18,9.9034872,0,0
552,19,14.234221,0,0
552,20,13.835313,0,0
552,21,14.644062,0,0
552,22,14.53335,0,0
553,19,13.873779,1,1
553,20,13.797492,1,1
553,21,14.608503,1,1
553,22,14.603968,1,1
555,11,14.207553,0,1
555,12,13.96393,0,1
555,13,13.592367,0,1
555,14,13.664688,0,1
555,15,14.272936,0,1
555,16,14.014361,0,1
555,17,13.997832,0,1
555,18,14.538217,0,1
555,19,14.046622,0,1
555,20,14.193947,0,1
555,21,14.603968,0,1
555,22,14.887094,0,1
556,3,12.459931,1,0
556,4,12.395076,1,0
556,5,12.542491,1,0
556,6,11.75765,1,0
556,7,12.547379,1,0
556,8,12.832642,1,0
556,9,12.348566,1,0
556,10,12.954541,1,0
556,15,11.260842,1,0
557,19,13.92884,0,1
557,20,13.541074,0,1
557,21,14.183619,0,1
557,22,14.234221,0,1
558,9,15.166178,1,1
558,10,15.590463,1,1
558,11,15.762848,1,1
558,12,15.89994,1,1
558,13,14.446782,1,1
558,14,14.966083,1,1
558,15,11.289782,1,1
558,17,13.399995,1,1
558,18,13.687677,1,1
558,19,13.473021,1,1
558,20,13.235692,1,1
558,21,12.94801,1,1
558,22,14.375126,1,1
559,13,12.206073,0,0
559,14,9.9034872,0,0
559,15,13.74294,0,0
559,16,13.854732,0,0
559,17,13.567049,0,0
559,18,13.541074,0,0
559,19,13.369224,0,0
559,20,13.415033,0,0
559,21,13.415033,0,0
559,22,13.062613,0,0
560,15,12.301383,0,1
560,16,12.206073,0,1
560,18,12.301383,0,1
561,19,11.0021,1,0
561,20,11.082143,1,0
561,21,12.206073,1,0
561,22,11.849398,1,0
562,15,12.89922,0,0
562,16,12.611538,0,0
562,17,13.304685,0,0
562,18,13.458836,0,0
562,19,15.201805,0,0
562,20,13.946539,0,0
562,21,15.835732,0,0
562,22,14.975532,0,0
564,17,13.399995,1,0
564,18,13.399995,1,0
564,19,13.687677,1,0
564,20,13.514405,1,0
564,21,14.220976,1,0
564,22,14.10818,1,0
567,3,14.866332,0,0
567,4,15.079638,0,0
567,5,15.027452,0,0
567,6,14.747675,0,0
567,7,13.444447,0,0
567,8,13.199325,0,0
567,13,13.883169,0,0
567,14,13.764217,0,0
567,15,13.96393,0,0
567,16,13.946539,0,0
567,17,13.664688,0,0
567,18,13.753635,0,0
568,17,9.9034872,1,0
568,18,9.9034872,1,0
568,19,9.9034872,1,0
568,20,9.9034872,1,0
568,21,10.596635,1,0
568,22,9.2103405,1,0
570,17,13.71015,1,0
570,18,12.468437,1,0
570,19,14.291745,1,0
570,20,14.180154,1,0
570,21,14.808763,1,0
570,22,14.240778,1,0
571,19,13.122363,0,0
571,20,12.611538,0,0
571,21,13.579788,0,0
571,22,13.579788,0,0
572,11,11.571195,0,0
572,12,12.100712,0,0
572,13,10.308952,0,0
572,14,10.308952,0,0
572,15,12.914724,0,0
572,16,13.182517,0,0
572,17,12.853176,0,0
572,18,12.826649,0,0
572,19,12.154779,0,0
572,20,12.542545,0,0
572,21,13.19189,0,0
572,22,13.122363,0,0
573,5,11.982929,0,0
573,6,11.849398,0,0
573,11,11.512925,0,1
578,11,13.217673,0,0
578,12,12.834682,0,0
578,13,13.614617,0,0
578,14,13.217673,0,0
578,16,12.99453,0,0
580,19,12.736701,1,1
580,20,12.206073,1,1
580,21,13.199325,1,1
580,22,12.99453,1,1
583,3,12.100712,0,2
583,4,10.596635,0,2
583,5,12.736701,0,2
583,6,12.577636,0,2
583,8,12.706848,0,2
587,1,12.468437,0,0
587,2,12.629705,0,0
587,4,11.910224,0,0
588,2,12.301383,0,1
588,3,12.301383,0,0
588,4,12.301383,0,0
588,5,11.289782,0,0
588,6,11.695247,0,0
588,7,11.695247,0,0
588,8,11.695247,0,0
588,9,11.289782,0,0
588,10,11.289782,0,0
588,11,11.695247,0,0
588,12,11.407565,0,0
588,13,11.512925,0,0
588,14,11.512925,0,0
588,15,11.695247,0,0
588,16,11.695247,0,0
588,17,11.289782,0,0
588,18,11.289782,0,0
588,19,11.289782,0,0
588,20,11.289782,0,0
588,21,12.206073,0,0
588,22,12.206073,0,0
589,19,12.89922,1,0
589,20,12.676076,1,0
589,21,13.933293,1,0
589,22,14.06237,1,0
590,11,11.289782,0,0
590,12,10.596635,0,0
590,13,10.596635,0,0
590,14,10.596635,0,0
590,16,11.0021,0,0
591,15,11.289782,0,0
591,17,12.206073,0,0
591,18,13.235692,0,0
591,19,9.9758081,0,0
591,21,12.100712,0,0
591,22,10.23996,0,0
592,19,12.809054,1,0
592,20,12.827187,1,0
592,21,13.540793,1,0
592,22,12.247133,1,0
593,1,13.081541,0,0
593,2,12.94801,0,0
593,3,14.322329,0,0
593,4,12.736701,0,0
593,5,13.199325,0,0
593,6,14.812459,0,0
593,7,9.9034872,0,0
596,1,13.61706,1,1
596,2,13.873779,1,1
596,3,13.161584,1,1
596,4,12.736701,1,1
596,5,12.100712,1,1
596,6,13.774689,1,1
596,7,13.892471,1,1
596,8,13.795308,1,1
596,9,11.849398,1,1
596,10,12.301383,1,1
596,11,11.982929,1,1
596,12,12.206073,1,1
596,13,11.982929,1,1
596,14,12.611538,1,1
596,15,13.487006,1,1
596,16,13.753635,1,1
596,17,12.99453,1,1
596,18,13.751919,1,1
596,19,13.081541,1,1
596,20,13.795308,1,1
596,21,13.399995,1,1
596,22,12.99453,1,1
597,9,11.77529,0,0
597,10,11.289782,0,0
597,11,13.122363,0,0
597,12,12.873902,0,0
597,13,13.399995,0,0
597,14,13.122363,0,0
597,15,13.429848,0,0
597,16,13.304685,0,0
597,17,13.592367,0,0
597,18,13.514405,0,0
597,19,13.854732,0,0
597,20,13.795308,0,0
597,21,14.408837,0,0
597,22,14.380824,0,0
598,5,9.9034872,1,1
598,6,11.0021,1,1
598,7,11.289782,1,1
598,8,10.596635,1,1
598,9,11.289782,1,1
598,10,11.695247,1,1
598,11,10.596635,1,1
598,12,11.695247,1,1
598,13,11.0021,1,1
598,14,11.0021,1,1
598,15,9.9034872,1,0
598,16,11.0021,1,0
598,18,10.596635,1,0
599,1,14.137594,0,0
599,2,14.137594,0,0
599,3,13.429848,0,0
599,4,13.795308,0,0
599,5,12.468437,0,0
599,6,14.06237,0,0
599,7,14.380824,0,0
599,8,11.608235,0,0
599,9,13.429848,0,0
599,10,13.399995,0,0
599,11,14.166167,0,0
599,12,12.793859,0,0
599,13,13.399995,0,0
599,14,12.736701,0,0
599,15,13.235692,0,0
599,16,12.99453,0,0
599,17,13.71015,0,0
599,18,13.567049,0,0
599,19,13.122363,0,0
599,20,13.487006,0,0
599,21,13.981025,0,0
599,22,13.270783,0,0
600,9,11.0021,0,1
600,11,10.596635,0,1
600,12,11.0021,0,1
601,17,11.695247,0,0
601,19,11.982929,0,0
601,20,11.695247,0,0
601,21,11.156251,0,0
602,15,12.542545,0,1
602,17,12.712891,0,1
602,18,12.826649,0,1
602,19,12.367341,0,1
602,20,12.618182,0,1
603,11,12.206073,0,0
603,13,13.038981,0,0
603,14,12.847926,0,0
603,16,12.736701,0,0
604,11,13.142166,0,0
604,12,12.94801,0,0
604,13,13.854732,0,0
604,14,13.399995,0,0
604,15,14.030622,0,0
604,16,13.946539,0,0
604,17,13.652991,0,0
604,18,13.997832,0,0
605,11,11.512925,0,1
605,13,13.541074,0,1
605,14,13.835313,0,1
605,15,13.487006,0,1
605,16,13.732129,0,1
607,7,13.946539,1,1
607,8,13.71015,1,1
607,9,13.664688,1,1
607,10,14.621986,1,1
608,5,12.388394,0,1
608,6,12.388394,0,1
608,8,12.388394,0,1
609,17,12.206073,0,1
609,19,13.081541,0,1
609,20,12.847926,0,1
609,21,13.71015,0,1
609,22,13.444447,0,1
610,5,12.676076,0,1
610,6,14.414347,0,1
610,7,13.854732,0,1
610,8,13.774689,0,1
610,9,14.093143,0,1
610,10,14.73977,0,1
610,11,14.030622,0,1
610,12,14.10818,0,1
610,13,14.166167,0,1
610,14,13.641157,0,1
610,15,12.94801,0,1
610,16,13.122363,0,1
610,17,12.301383,0,1
610,18,13.122363,0,1
610,19,12.847926,0,1
610,20,12.542545,0,1
610,21,12.644327,0,1
610,22,12.736701,0,1
611,13,13.022384,1,2
611,14,12.204341,1,2
611,15,12.793859,1,1
611,16,12.676076,1,1
611,17,12.873902,1,1
611,18,12.765689,1,1
611,20,12.821259,1,1
614,1,13.92884,0,0
614,2,13.732129,0,0
614,3,13.92884,0,0
614,4,13.873779,0,0
614,5,13.71015,0,0
